milestones_total,milestones_completed,milestones_completion_pct,milestones_on_time_pct,time_elapsed_pct,schedule_variance,delivery_velocity,budget_used_pct,budget_efficiency,resource_availability,resource_availability_code,collaborators,sdg_confidence_avg,project_status
5,2,0.44,0.6153,0.4576,-0.0176,4.3703,49.45,0.8722,Medium,1,10,0.616,On Track
25,13,0.5015,0.39,0.4961,0.0054,26.2028,55.19,0.8925,Low,0,4,0.821,On Track
21,0,0.0,0.0,0.2864,-0.2864,0.0,40.71,0.0,High,2,12,0.915,At Risk
11,9,0.8559,0.7491,0.8156,0.0403,11.0344,70.44,1.1982,Low,0,11,0.896,On Track
18,8,0.4175,0.3212,0.4444,-0.0269,18.0022,54.99,0.7456,Medium,1,5,0.637,At Risk
8,6,0.6934,0.8034,0.6494,0.044,9.2395,34.63,1.946,Medium,1,10,0.491,On Track
16,8,0.5264,0.3904,0.2779,0.2485,28.7884,28.86,1.7632,Medium,1,1,0.889,On Track
12,2,0.133,0.2939,0.4467,-0.3137,4.4772,33.11,0.3901,Medium,1,8,0.899,At Risk
21,9,0.4093,0.263,0.5695,-0.1603,15.8021,36.25,1.0988,Medium,1,6,0.797,At Risk
12,1,0.1224,0.1011,0.0835,0.0389,11.9732,36.3,0.3282,Medium,1,9,0.884,At Risk
11,9,0.7729,1.0,0.785,-0.0121,11.4648,46.05,1.6429,High,2,11,0.801,On Track
23,7,0.2937,0.4813,0.0256,0.2681,273.0613,37.16,0.7698,High,2,9,0.894,At Risk
5,3,0.6572,0.5748,0.3718,0.2854,8.0698,78.71,0.8244,Medium,1,2,0.52,On Track
19,3,0.1624,0.0971,0.4495,-0.2871,6.6741,54.71,0.2916,High,2,8,0.779,At Risk
13,9,0.6971,0.7922,0.6662,0.0309,13.5105,73.9,0.9307,Low,0,4,0.812,On Track
14,1,0.0879,0.1299,0.1045,-0.0166,9.5738,44.09,0.1949,High,2,2,0.759,At Risk
13,9,0.6608,0.646,0.4469,0.2139,20.1395,36.04,1.7839,High,2,9,0.496,On Track
19,14,0.7264,0.6081,0.5755,0.1509,24.3259,70.45,1.0166,High,2,5,0.547,On Track
12,4,0.3246,0.4205,0.138,0.1866,28.9873,48.21,0.6596,High,2,6,0.741,At Risk
10,5,0.4887,0.5385,0.668,-0.1793,7.4845,20.95,2.2262,High,2,7,0.568,At Risk
19,9,0.4538,0.2824,0.4457,0.0081,20.1933,43.23,1.0261,Low,0,5,0.539,On Track
22,1,0.0512,0.0649,0.1415,-0.0903,7.0694,27.72,0.1782,Medium,1,10,0.707,At Risk
10,0,0.0,0.0,0.1214,-0.1214,0.0,38.32,0.0,Low,0,7,0.717,At Risk
17,7,0.399,0.4679,0.6892,-0.2902,10.1573,46.34,0.8429,High,2,5,0.654,At Risk
22,8,0.3808,0.6617,0.3927,-0.0118,20.3727,26.35,1.3923,Medium,1,4,0.842,On Track
7,6,0.894,0.7099,0.7785,0.1155,7.7074,63.23,1.3917,Low,0,9,0.486,On Track
23,20,0.8645,0.8532,0.7673,0.0972,26.0663,69.15,1.2323,Low,0,3,0.915,On Track
20,4,0.2107,0.1666,0.2433,-0.0325,16.4433,47.73,0.4325,Low,0,1,0.494,At Risk
5,2,0.4014,0.3943,0.4234,-0.0219,4.7241,75.19,0.5269,High,2,5,0.989,At Risk
25,23,0.9124,0.8615,0.7264,0.186,31.6617,23.29,3.7558,Medium,1,3,0.833,Excellent
14,10,0.7186,0.5622,0.5358,0.1828,18.6648,57.92,1.2196,Medium,1,5,0.815,On Track
25,15,0.5916,0.5568,0.4453,0.1463,33.6863,62.12,0.9373,Medium,1,10,0.727,On Track
9,6,0.6514,0.7346,0.8276,-0.1762,7.2501,36.34,1.7446,High,2,7,0.755,At Risk
17,11,0.64,0.5056,0.7028,-0.0628,15.6508,79.5,0.7951,High,2,3,0.738,At Risk
25,13,0.5217,0.6896,0.5127,0.009,25.3559,44.65,1.143,Medium,1,11,0.408,On Track
6,3,0.4766,0.6682,0.2933,0.1833,10.2284,25.62,1.7904,High,2,5,0.483,On Track
24,0,0.0,0.0,0.2668,-0.2668,0.0,23.76,0.0,Medium,1,2,0.645,At Risk
8,1,0.1743,0.2919,0.3792,-0.2049,2.6373,23.45,0.713,Medium,1,8,0.576,At Risk
23,14,0.6049,0.5708,0.5748,0.0301,24.3549,66.74,0.8931,Low,0,11,0.549,On Track
19,12,0.6422,0.6875,0.752,-0.1098,15.9584,46.37,1.3556,Low,0,11,0.918,At Risk
16,16,0.99,0.9038,0.788,0.202,20.305,28.35,3.3732,High,2,1,0.868,Excellent
9,1,0.0845,0.1192,0.222,-0.1375,4.5051,3.0,2.1128,Medium,1,7,0.714,At Risk
15,6,0.3839,0.3104,0.3826,0.0013,15.6825,27.26,1.3584,High,2,11,0.752,On Track
16,8,0.506,0.4882,0.4015,0.1045,19.927,3.0,12.6494,Low,0,4,0.76,On Track
14,12,0.8927,0.6584,0.6798,0.2129,17.652,45.03,1.9393,Low,0,11,0.888,On Track
25,14,0.5498,0.8125,0.3802,0.1696,36.8214,59.55,0.908,Medium,1,9,0.575,On Track
23,11,0.4584,0.4549,0.6878,-0.2294,15.9936,54.51,0.8259,Medium,1,5,0.709,At Risk
15,11,0.7541,0.8465,0.6169,0.1372,17.8311,42.0,1.7538,Low,0,11,0.76,On Track
21,14,0.6486,0.4562,0.8069,-0.1583,17.3506,20.86,2.9666,High,2,7,0.619,At Risk
19,12,0.6311,0.742,0.6504,-0.0193,18.4499,25.4,2.3902,High,2,7,0.37,On Track
9,6,0.6703,0.4888,0.7847,-0.1145,7.6458,79.49,0.8328,High,2,7,0.732,At Risk
7,1,0.1236,0.025,0.4392,-0.3156,2.2769,17.43,0.6707,Low,0,9,0.773,At Risk
13,4,0.288,0.2284,0.4585,-0.1705,8.7238,55.65,0.5083,High,2,9,0.758,At Risk
17,11,0.6191,0.6916,0.685,-0.0659,16.0589,57.47,1.0588,Medium,1,1,0.705,At Risk
5,2,0.3094,0.4,0.1976,0.1118,10.1194,64.15,0.4749,Medium,1,4,0.359,At Risk
24,17,0.6957,0.6505,0.3725,0.3233,45.6419,28.1,2.3906,Medium,1,12,0.961,On Track
5,4,0.8223,0.6021,0.8657,-0.0434,4.6203,60.04,1.3472,Low,0,12,0.592,On Track
20,13,0.6359,0.4412,0.8819,-0.2461,14.7407,60.9,1.0273,Low,0,3,0.828,At Risk
14,5,0.3391,0.1994,0.2674,0.0718,18.7009,23.61,1.3782,Medium,1,5,0.848,On Track
17,6,0.3495,0.6483,0.3221,0.0275,18.6288,33.34,1.018,Low,0,8,0.865,On Track
13,5,0.3667,0.5194,0.3048,0.0618,16.4028,75.62,0.4786,Medium,1,5,0.689,At Risk
22,13,0.6101,0.5519,0.646,-0.0359,20.1251,45.81,1.3033,Medium,1,6,0.94,On Track
8,5,0.6272,0.6783,0.3767,0.2505,13.2729,39.88,1.5341,Medium,1,9,0.887,On Track
24,2,0.0898,0.0783,0.1261,-0.0363,15.8596,4.81,1.5455,Medium,1,3,0.706,On Track
8,2,0.1937,0.0614,0.469,-0.2753,4.2648,56.93,0.3343,Medium,1,2,0.955,At Risk
7,0,0.0132,0.0036,0.1197,-0.1065,0.0,16.48,0.0754,Medium,1,10,0.84,At Risk
19,3,0.1798,0.0358,0.6115,-0.4316,4.9061,107.05,0.1664,Medium,1,4,0.574,Delayed
18,11,0.6288,0.5837,0.5588,0.0699,19.6843,35.52,1.7217,Medium,1,6,0.855,On Track
6,2,0.3422,0.3062,0.5652,-0.2231,3.5385,67.64,0.4985,Medium,1,9,0.533,At Risk
7,2,0.2709,0.5734,0.2184,0.0524,9.1567,3.0,6.7716,Medium,1,3,0.837,On Track
25,6,0.2411,0.2842,0.1992,0.0419,30.1169,24.28,0.9537,Medium,1,9,0.452,On Track
10,6,0.5919,0.6336,0.7753,-0.1834,7.7385,3.0,14.7984,Medium,1,6,0.672,At Risk
12,7,0.5967,0.7206,0.7069,-0.1102,9.9025,60.77,0.966,Low,0,5,0.868,At Risk
5,3,0.5543,0.4825,0.471,0.0833,6.3695,22.52,2.357,Medium,1,5,0.366,On Track
9,0,0.0337,0.0961,0.2447,-0.211,0.0,25.02,0.1295,Medium,1,7,0.952,At Risk
3,2,0.7076,1.0,0.6845,0.0231,2.9219,66.28,1.0516,Low,0,7,0.652,On Track
10,8,0.8005,0.795,0.8095,-0.009,9.8829,46.29,1.6928,Medium,1,7,0.494,On Track
17,0,0.0,0.047,0.2203,-0.2203,0.0,87.92,0.0,Low,0,1,0.559,Delayed
17,5,0.2737,0.2474,0.788,-0.5143,6.3452,54.43,0.4938,Medium,1,11,0.25,At Risk
15,5,0.3257,0.1218,0.2015,0.1242,24.8081,3.0,8.1432,Low,0,1,0.769,On Track
6,3,0.5706,0.3671,0.6077,-0.0371,4.9368,45.83,1.2186,Low,0,4,0.651,On Track
15,7,0.4699,0.7992,0.357,0.1128,19.6066,33.59,1.3583,Low,0,5,0.846,On Track
10,3,0.3039,0.2261,0.512,-0.208,5.8597,39.87,0.7436,High,2,1,0.935,At Risk
21,10,0.4946,0.5278,0.5796,-0.085,17.2519,99.75,0.491,High,2,2,0.462,At Risk
17,11,0.6571,0.636,0.5074,0.1497,21.6781,17.61,3.5303,Medium,1,12,0.735,On Track
16,12,0.7444,0.4684,0.8613,-0.1169,13.9331,19.37,3.6549,High,2,10,0.796,At Risk
24,19,0.7983,0.8959,0.5096,0.2887,37.2839,40.52,1.9224,Low,0,9,0.875,Excellent
5,1,0.2561,0.4301,0.1669,0.0893,5.9926,38.88,0.6423,Low,0,4,0.79,At Risk
17,5,0.3013,0.2964,0.3678,-0.0665,13.5928,20.51,1.4013,Medium,1,5,0.642,At Risk
9,4,0.4024,0.5468,0.3295,0.0729,12.1396,24.91,1.5532,Low,0,1,0.8,On Track
14,8,0.5914,0.3602,0.6826,-0.0912,11.7202,88.28,0.6624,Medium,1,10,0.585,At Risk
4,4,0.99,0.9447,0.6802,0.3098,5.8809,73.41,1.3305,Low,0,2,0.621,On Track
21,15,0.7134,0.6956,0.5495,0.1639,27.2966,37.49,1.8534,High,2,1,0.511,On Track
23,22,0.965,0.9261,0.7577,0.2074,29.0363,53.81,1.7607,High,2,12,0.661,On Track
21,12,0.566,0.5706,0.4883,0.0777,24.575,66.63,0.8369,Medium,1,12,0.438,On Track
18,7,0.3746,0.3369,0.3864,-0.0118,18.1152,24.24,1.4843,Medium,1,9,0.912,On Track
7,3,0.4576,0.5432,0.4371,0.0204,6.8628,45.27,0.9889,Low,0,7,0.529,On Track
7,2,0.2223,0.0,0.494,-0.2717,4.0489,28.26,0.7599,High,2,9,0.711,At Risk
17,8,0.4484,0.5874,0.3465,0.1019,23.0851,48.76,0.9012,Medium,1,5,0.895,On Track
14,7,0.4894,0.4898,0.3966,0.0928,17.6491,3.0,12.2343,Medium,1,7,0.76,On Track
8,8,0.99,1.0,0.9386,0.0514,8.5234,91.67,1.0683,Medium,1,4,0.53,On Track
5,2,0.3397,0.2899,0.4654,-0.1257,4.2976,38.6,0.8579,High,2,12,0.68,At Risk
21,10,0.4754,0.4836,0.3759,0.0995,26.6028,30.74,1.4975,High,2,11,0.751,On Track
23,7,0.3089,0.0,0.1596,0.1493,43.8675,3.0,7.7218,Medium,1,6,0.843,On Track
22,10,0.4527,0.2908,0.706,-0.2533,14.1644,101.55,0.4414,Medium,1,7,0.821,Delayed
9,3,0.3528,0.4421,0.3332,0.0197,9.0046,45.47,0.7593,Low,0,5,0.741,At Risk
21,10,0.4588,0.3957,0.1463,0.3125,68.3651,3.0,11.4695,Medium,1,11,0.646,On Track
13,1,0.051,0.0773,0.2357,-0.1846,4.2434,69.89,0.072,High,2,1,0.763,At Risk
19,12,0.6181,0.6789,0.6156,0.0026,19.4938,17.77,3.2924,Medium,1,6,0.836,On Track
19,17,0.9039,0.8643,0.8314,0.0726,20.4486,55.82,1.5908,High,2,2,0.904,On Track
4,1,0.158,0.3985,0.1396,0.0184,7.1616,36.68,0.4194,Medium,1,6,0.72,At Risk
11,3,0.2368,0.2097,0.2935,-0.0567,10.2226,61.4,0.3795,Medium,1,12,0.752,At Risk
23,12,0.5214,0.6858,0.204,0.3173,58.8124,47.76,1.0693,High,2,5,0.619,On Track
24,18,0.7374,0.7065,0.8117,-0.0743,22.1751,33.43,2.1416,Medium,1,5,0.818,At Risk
16,6,0.3667,0.3628,0.358,0.0088,16.762,4.79,6.3374,Low,0,9,0.754,On Track
17,13,0.7359,0.837,0.824,-0.0882,15.7761,67.88,1.0684,Low,0,8,0.662,At Risk
17,15,0.9025,1.0,0.7585,0.144,19.7767,54.43,1.6283,Low,0,8,0.792,On Track
21,13,0.5999,0.4784,0.6888,-0.0889,18.8729,89.41,0.6635,High,2,6,0.924,At Risk
6,1,0.2374,0.2898,0.432,-0.1947,2.3146,85.54,0.2743,Low,0,12,0.92,At Risk
22,16,0.7245,0.5579,0.9345,-0.21,17.1218,47.84,1.4835,High,2,3,0.488,At Risk
6,3,0.4964,0.3007,0.4987,-0.0023,6.0154,47.44,1.0249,Medium,1,4,0.764,On Track
24,9,0.3822,0.2498,0.4803,-0.0981,18.7382,11.62,3.0275,High,2,11,0.595,At Risk
25,24,0.9785,0.988,0.789,0.1895,30.4191,59.38,1.6205,High,2,3,0.819,On Track
9,7,0.7755,0.6185,0.5957,0.1798,11.7506,54.43,1.3991,High,2,3,0.68,On Track
9,1,0.1026,0.0005,0.1389,-0.0363,7.202,17.3,0.5604,High,2,8,0.724,At Risk
24,17,0.6982,0.5543,0.6032,0.095,28.1834,43.64,1.5642,Low,0,6,0.735,On Track
9,5,0.5722,0.7482,0.7003,-0.1281,7.1401,29.98,1.8468,Low,0,6,0.869,At Risk
17,17,0.985,0.8982,0.7043,0.2807,24.1378,48.69,1.9825,High,2,8,0.559,Excellent
4,2,0.5574,0.5687,0.5616,-0.0042,3.561,35.28,1.5366,Medium,1,11,0.678,On Track
8,1,0.0783,0.0853,0.1068,-0.0285,9.3675,24.33,0.309,High,2,1,0.726,At Risk
8,3,0.3242,0.3974,0.5296,-0.2054,5.6642,40.26,0.7858,Low,0,8,0.795,At Risk
5,2,0.4861,0.5991,0.6528,-0.1667,3.0636,43.26,1.0984,Medium,1,2,0.853,At Risk
17,11,0.643,0.325,0.5457,0.0973,20.1585,42.31,1.4847,Medium,1,1,0.717,On Track
3,2,0.5326,0.3704,0.3637,0.1688,5.4989,50.85,1.0272,High,2,8,0.654,On Track
16,7,0.4558,0.2992,0.4715,-0.0157,14.8457,33.98,1.3029,Medium,1,9,0.824,On Track
5,3,0.6281,0.665,0.5081,0.12,5.9039,44.02,1.3953,Medium,1,7,0.678,On Track
10,7,0.6623,0.801,0.4598,0.2025,15.2226,26.38,2.4192,Medium,1,3,0.765,On Track
4,0,0.0,0.0,0.283,-0.283,0.0,9.27,0.0,Low,0,10,0.841,At Risk
16,7,0.4314,0.249,0.4251,0.0063,16.4661,82.5,0.5166,High,2,4,0.47,At Risk
13,3,0.1974,0.5662,0.4036,-0.2061,7.4339,14.11,1.3065,High,2,5,0.901,At Risk
23,15,0.6476,0.7566,0.5303,0.1173,28.2864,33.32,1.8869,High,2,8,0.618,On Track
16,5,0.3264,0.1804,0.6221,-0.2957,8.0368,23.19,1.3496,Low,0,7,0.908,At Risk
4,3,0.8042,1.0,0.8147,-0.0105,3.6823,19.2,3.9813,Medium,1,11,0.293,On Track
19,2,0.1272,0.1087,0.2562,-0.1291,7.805,47.33,0.2631,High,2,1,0.593,At Risk
13,7,0.544,0.5485,0.4584,0.0855,15.2689,46.84,1.137,Low,0,1,0.657,On Track
22,4,0.1675,0.2939,0.1221,0.0455,32.7723,54.22,0.3034,Medium,1,7,0.587,At Risk
9,4,0.4918,0.3714,0.6617,-0.1699,6.0452,39.6,1.2112,Low,0,4,0.838,At Risk
13,5,0.3536,0.5186,0.0861,0.2676,58.0895,38.01,0.9066,Medium,1,1,0.926,On Track
3,2,0.7198,0.7385,0.8713,-0.1515,2.2954,46.49,1.5155,High,2,2,0.407,At Risk
4,0,0.0568,0.0,0.4378,-0.381,0.0,13.35,0.3959,Medium,1,7,0.518,At Risk
18,18,0.99,0.81,0.7325,0.2575,24.5743,50.48,1.9231,Medium,1,12,0.873,On Track
18,10,0.5479,0.5761,0.7236,-0.1757,13.8194,74.11,0.7294,Low,0,6,0.772,At Risk
6,2,0.3699,0.2463,0.5104,-0.1405,3.9185,84.22,0.4341,Medium,1,10,0.669,At Risk
15,9,0.6208,0.9419,0.6126,0.0083,14.6916,12.88,4.4721,High,2,10,0.777,On Track
13,10,0.8057,0.6708,0.7058,0.0999,14.1687,75.64,1.0512,Low,0,1,0.513,On Track
15,14,0.9137,0.7973,0.6364,0.2773,21.998,4.53,16.5271,High,2,11,0.767,On Track
11,9,0.8011,0.7757,0.6831,0.118,13.1752,53.39,1.4729,High,2,7,0.923,On Track
22,18,0.8271,1.0,0.5851,0.2421,30.7656,62.56,1.3014,Low,0,2,0.902,On Track
18,17,0.9703,1.0,0.7545,0.2158,22.5304,86.42,1.1099,Low,0,9,0.544,On Track
19,12,0.6526,0.7495,0.7475,-0.0949,16.0543,37.18,1.7091,High,2,7,0.764,At Risk
6,5,0.7799,0.8481,0.3894,0.3905,12.84,49.56,1.5425,High,2,8,0.945,On Track
6,5,0.7728,0.8292,0.7822,-0.0094,6.3922,19.72,3.7304,High,2,7,0.869,On Track
24,6,0.2613,0.2692,0.5097,-0.2484,11.7726,69.69,0.3696,Medium,1,2,0.632,At Risk
18,10,0.5596,0.5801,0.6717,-0.112,14.8885,52.92,1.0378,Medium,1,12,0.958,At Risk
16,1,0.0587,0.0,0.1476,-0.0889,6.7756,11.17,0.4826,Low,0,9,0.595,At Risk
22,2,0.0683,0.2335,0.2286,-0.1603,8.7486,53.5,0.1253,High,2,1,0.744,At Risk
6,4,0.6451,0.6107,0.8375,-0.1924,4.7759,48.99,1.2906,High,2,12,0.838,At Risk
22,16,0.7211,0.905,0.8237,-0.1027,19.424,42.1,1.6731,Medium,1,8,0.935,At Risk
12,7,0.5537,0.513,0.6833,-0.1296,10.2437,34.87,1.5435,Medium,1,1,0.798,At Risk
22,9,0.4272,0.578,0.5514,-0.1242,16.3232,57.04,0.736,Medium,1,7,0.634,At Risk
24,0,0.0,0.0,0.301,-0.301,0.0,13.02,0.0,High,2,10,0.592,At Risk
11,11,0.99,1.0,0.9187,0.0713,11.9731,81.0,1.2073,Medium,1,11,0.882,On Track
3,2,0.6327,0.5557,0.518,0.1146,3.8607,38.6,1.5977,Low,0,8,0.672,On Track
10,9,0.9404,0.6906,0.686,0.2544,13.1203,17.92,4.9714,Medium,1,6,0.744,On Track
21,6,0.2904,0.273,0.3255,-0.035,18.4358,11.45,2.3336,High,2,8,0.48,On Track
15,10,0.6666,0.5848,0.5247,0.1419,19.0602,4.56,11.9827,High,2,2,0.597,On Track
12,5,0.4123,0.0942,0.3989,0.0134,12.5346,45.64,0.8841,Medium,1,11,0.795,On Track
22,6,0.2538,0.27,0.7388,-0.485,8.1211,67.46,0.3708,Low,0,10,0.867,At Risk
4,3,0.7026,0.7318,0.6145,0.0881,4.8821,74.7,0.9282,Medium,1,6,0.707,On Track
12,9,0.7464,0.6464,0.6151,0.1313,14.6312,35.37,2.0522,Low,0,9,0.586,On Track
10,4,0.4429,0.1955,0.2904,0.1525,13.7727,32.45,1.3241,High,2,10,0.763,On Track
15,6,0.4306,0.5897,0.3417,0.0889,17.5583,50.56,0.8352,Medium,1,10,0.929,On Track
24,15,0.6335,0.5882,0.6342,-0.0007,23.6508,34.63,1.7779,Medium,1,1,0.776,On Track
16,9,0.5379,0.254,0.5558,-0.0179,16.1928,54.24,0.9738,Low,0,8,0.353,On Track
20,10,0.4792,0.5227,0.4043,0.0749,24.7358,79.51,0.5952,High,2,11,0.81,At Risk
21,15,0.7338,0.5406,0.8115,-0.0777,18.4843,62.37,1.1581,Medium,1,3,0.715,At Risk
22,15,0.682,0.7266,0.7743,-0.0923,19.3722,45.55,1.4651,High,2,12,0.81,At Risk
18,14,0.7628,0.9718,0.5593,0.2035,25.0302,77.96,0.966,Medium,1,5,0.509,On Track
23,14,0.5889,0.6559,0.3381,0.2508,41.4064,39.23,1.4639,Medium,1,9,0.706,On Track
4,1,0.2317,0.1659,0.5188,-0.2871,1.9275,34.55,0.6517,Low,0,12,0.719,At Risk
12,4,0.2954,0.3062,0.1617,0.1337,24.7348,60.12,0.4833,Low,0,11,0.766,At Risk
3,0,0.1588,0.3447,0.315,-0.1562,0.0,17.24,0.8708,Low,0,3,0.55,At Risk
13,8,0.6179,0.566,0.5128,0.1051,15.6009,23.04,2.5702,Medium,1,12,0.776,On Track
25,10,0.4116,0.3925,0.3328,0.0789,30.0516,67.24,0.6032,High,2,1,0.681,At Risk
10,2,0.1919,0.0,0.174,0.0179,11.4976,3.0,4.7973,Low,0,1,0.865,On Track
23,10,0.4494,0.6635,0.5502,-0.1008,18.1754,38.78,1.1296,High,2,3,0.677,At Risk
11,1,0.1228,0.1725,0.2187,-0.0959,4.572,50.42,0.2388,Low,0,4,0.88,At Risk
15,12,0.8142,1.0,0.7773,0.0368,15.4375,103.21,0.7813,Medium,1,4,0.907,At Risk
25,7,0.2933,0.0,0.3684,-0.0751,18.9998,8.11,3.2213,High,2,12,0.671,At Risk
19,12,0.6361,0.5337,0.7117,-0.0755,16.8614,71.46,0.8779,High,2,10,0.79,At Risk
13,9,0.6896,0.7488,0.7229,-0.0333,12.4498,55.21,1.227,Medium,1,10,0.54,On Track
21,16,0.7668,0.6227,0.3821,0.3847,41.8725,56.06,1.3439,Medium,1,3,0.676,On Track
6,5,0.7614,0.6489,0.6433,0.1181,7.7722,3.0,19.0346,Medium,1,4,0.663,On Track
17,3,0.1775,0.2954,0.4016,-0.2241,7.47,85.72,0.2047,Medium,1,9,0.803,Delayed
15,11,0.7208,0.7271,0.6525,0.0683,16.859,61.88,1.1463,Medium,1,6,0.518,On Track
7,2,0.3556,0.5157,0.2344,0.1211,8.5318,75.26,0.4662,High,2,8,0.768,At Risk
8,8,0.9827,1.0,0.747,0.2357,10.7095,55.43,1.7414,Medium,1,9,0.893,On Track
12,4,0.3713,0.5019,0.5628,-0.1916,7.107,25.18,1.4181,Medium,1,6,0.892,At Risk
3,1,0.4115,0.304,0.2486,0.1628,4.0217,61.58,0.6575,High,2,9,0.948,At Risk
11,10,0.9508,1.0,0.8712,0.0796,11.4779,52.23,1.7862,Medium,1,8,0.701,On Track
4,3,0.6292,0.9179,0.591,0.0383,5.0763,73.24,0.8476,Medium,1,2,0.923,On Track
8,6,0.7177,0.5649,0.6461,0.0716,9.2858,50.16,1.403,Medium,1,1,0.841,On Track
15,13,0.8357,0.6648,0.868,-0.0323,14.9772,77.26,1.0679,High,2,9,0.57,On Track
24,16,0.677,0.591,0.8019,-0.1249,19.9526,27.57,2.3696,Medium,1,12,0.717,At Risk
5,3,0.6012,0.5059,0.6431,-0.0419,4.6645,3.0,15.0306,Low,0,6,0.52,On Track
13,5,0.4199,0.1972,0.2854,0.1345,17.5194,69.38,0.5966,Medium,1,2,0.903,At Risk
7,6,0.8137,0.6331,0.6599,0.1538,9.0919,82.93,0.9696,Medium,1,7,0.731,On Track
7,3,0.3719,0.0,0.2208,0.1511,13.5851,50.24,0.7259,High,2,5,0.583,At Risk
20,13,0.6416,0.8491,0.6828,-0.0412,19.0392,52.48,1.1997,High,2,12,0.655,On Track
4,4,0.9835,1.0,0.7079,0.2756,5.6503,36.79,2.6026,High,2,10,0.867,Excellent
6,5,0.7931,0.9041,0.9178,-0.1247,5.4479,37.9,2.0385,Medium,1,8,0.731,At Risk
19,15,0.8113,0.781,0.8873,-0.076,16.9048,83.8,0.9567,Medium,1,3,0.532,At Risk
18,10,0.5685,0.3838,0.5996,-0.0311,16.6777,67.66,0.828,High,2,2,0.658,On Track
9,8,0.8488,0.5399,0.6247,0.2242,12.8067,73.49,1.1395,Medium,1,3,0.335,On Track
12,4,0.306,0.3239,0.5068,-0.2008,7.8919,30.54,0.9704,High,2,4,0.67,At Risk
3,2,0.7673,0.8768,0.8759,-0.1086,2.2834,74.41,1.0174,Low,0,1,0.448,At Risk
11,1,0.048,0.0,0.2483,-0.2003,4.0276,62.59,0.0755,High,2,2,0.587,At Risk
8,1,0.1623,0.119,0.3161,-0.1538,3.1639,50.27,0.3165,High,2,8,0.833,At Risk
23,10,0.4458,0.5266,0.6064,-0.1606,16.4895,47.81,0.9133,Medium,1,9,0.25,At Risk
13,6,0.4379,0.1435,0.3532,0.0847,16.9856,21.5,1.9464,High,2,3,0.871,On Track
8,1,0.1504,0.4177,0.3396,-0.1892,2.9447,36.05,0.4061,Low,0,6,0.673,At Risk
25,5,0.1971,0.3373,0.4543,-0.2572,11.0059,56.35,0.3437,Medium,1,11,0.777,At Risk
15,3,0.1887,0.0,0.1682,0.0205,17.8321,67.32,0.2762,Medium,1,11,0.626,At Risk
7,5,0.6565,0.4995,0.7249,-0.0685,6.8973,21.88,2.8689,Low,0,11,0.833,At Risk
21,11,0.5342,0.7464,0.4649,0.0693,23.659,58.95,0.8912,Low,0,8,0.872,On Track
11,7,0.6242,0.7713,0.622,0.0022,11.2547,68.15,0.9026,Medium,1,5,0.728,On Track
22,10,0.4713,0.9128,0.5653,-0.094,17.6888,72.94,0.6374,Medium,1,9,0.42,At Risk
8,3,0.3402,0.4995,0.3358,0.0045,8.9351,45.62,0.7299,Low,0,3,0.685,At Risk
22,6,0.2836,0.4138,0.5331,-0.2494,11.2558,46.16,0.6014,High,2,6,0.755,At Risk
7,3,0.4673,0.3067,0.6038,-0.1366,4.9683,47.21,0.9693,High,2,4,0.693,At Risk
25,11,0.4434,0.518,0.3435,0.0999,32.0219,42.65,1.0157,Medium,1,12,0.711,On Track
3,1,0.2833,0.4334,0.4401,-0.1568,2.2722,35.6,0.7742,Low,0,11,0.612,At Risk
6,3,0.5087,0.3913,0.2773,0.2314,10.8179,49.92,0.9991,High,2,4,0.694,On Track
12,4,0.3736,0.2798,0.7937,-0.4202,5.0395,51.71,0.7087,Medium,1,1,0.526,At Risk
12,7,0.6085,0.8421,0.5957,0.0127,11.7505,31.72,1.8595,Low,0,6,0.816,On Track
6,4,0.676,0.5809,0.4016,0.2743,9.9594,9.57,6.3925,High,2,12,0.934,On Track
12,1,0.0565,0.1602,0.1495,-0.0931,6.6884,59.64,0.0931,High,2,11,0.785,At Risk
17,13,0.7719,0.7223,0.7151,0.0568,18.18,43.95,1.7172,Medium,1,9,0.983,On Track
8,5,0.6055,0.7106,0.3046,0.3009,16.4154,50.04,1.1864,Medium,1,8,0.611,On Track
6,1,0.1283,0.0,0.1111,0.0172,8.9998,42.34,0.296,Low,0,2,0.725,At Risk
14,8,0.5796,0.0973,0.4154,0.1642,19.2597,54.72,1.0403,Medium,1,7,0.977,On Track
8,6,0.7406,0.6225,0.9167,-0.1761,6.545,19.97,3.5313,Low,0,3,0.853,At Risk
9,7,0.8059,1.0,0.8147,-0.0088,8.5921,100.06,0.7975,Medium,1,2,0.776,At Risk
3,1,0.342,0.2541,0.4437,-0.1017,2.2538,53.59,0.6264,Low,0,2,0.754,At Risk
24,13,0.5326,0.4635,0.6018,-0.0693,21.6013,57.52,0.91,High,2,7,0.707,At Risk
5,3,0.6355,0.5331,0.5187,0.1168,5.7834,61.19,1.0218,Medium,1,3,0.733,On Track
10,7,0.683,0.7388,0.7423,-0.0593,9.4302,26.0,2.5292,Medium,1,8,0.926,At Risk
24,15,0.6126,0.6174,0.7009,-0.0883,21.4008,37.58,1.5878,High,2,1,0.455,At Risk
16,4,0.2443,0.1356,0.2059,0.0384,19.4283,65.8,0.3657,Medium,1,11,0.633,At Risk
17,8,0.4552,0.493,0.5895,-0.1344,13.57,25.89,1.6928,Low,0,2,0.703,At Risk
