_id,orgName,email,role,location,country,description,interests,skills,website,contact_person,phone,capacity_score,avg_project_budget,active_projects,languages,timezone,created_at
partner_2871,RuralPartners 2871 (Foundation),contact2871@ruralpartners.org,Foundation,"Paris, France",France,"ImpactPartners 2871 (Foundation) focuses on fundraising and works on SDG 10, SDG 14, SDG 3, SDG 15. Operating primarily in Paris, France.","SDG 10, SDG 14, SDG 3, SDG 15","Community Engagement, Data Analysis",https://www.ruralpartners2871.org,Lead 2871,2785676409,76,5000,7,"English, Hindi",Europe/Paris,2023-08-02T06:12:22.380407Z
partner_2872,SolarWorks 2872 (NGO),contact2872@solarworks.org,NGO,"New York, USA",USA,"UrbanSolutions 2872 (NGO) focuses on communications and works on SDG 9. Operating primarily in New York, USA.",SDG 9,"Fundraising, Water Management, Communications",https://www.solarworks2872.org,Lead 2872,1966259895,74,10000,7,"English, Hindi",UTC,2022-12-23T06:12:22.380407Z
partner_2873,CommunityNetwork 2873 (Foundation),contact2873@communitynetwor.org,Foundation,"New York, USA",USA,"SolarWorks 2873 (Foundation) focuses on policy advocacy and works on SDG 12, SDG 14. Operating primarily in New York, USA.","SDG 12, SDG 14","Community Engagement, Communications, Project Management, Communications",https://www.communitynetwor2873.org,Lead 2873,1802472386,58,25000,9,"English, Portuguese",UTC,2022-03-25T06:12:22.380407Z
partner_2874,BlueFoundation 2874 (University),contact2874@bluefoundation.org,University,"Nairobi, Kenya",Kenya,"UrbanNetwork 2874 (University) focuses on mobile app development and works on SDG 5, SDG 1, SDG 16. Operating primarily in Nairobi, Kenya.","SDG 5, SDG 1, SDG 16","GIS, Communications, Mobile App Development, Project Management",https://www.bluefoundation2874.org,Lead 2874,2025844260,95,50000,1,English,UTC,2022-10-17T06:12:22.380407Z
partner_2875,CommunityNetwork 2875 (Foundation),contact2875@communitynetwor.org,Foundation,"Chennai, India",India,"FutureCollective 2875 (Foundation) focuses on logistics and works on SDG 4, SDG 3, SDG 17. Operating primarily in Chennai, India.","SDG 4, SDG 3, SDG 17","Fundraising, Monitoring & Evaluation, Agriculture, Communications",https://www.communitynetwor2875.org,Lead 2875,91949206895,73,10000,3,"English, Arabic",Asia/Kolkata,2025-04-05T06:12:22.380407Z
partner_2876,UrbanNetwork 2876 (Government),contact2876@urbannetwork.org,Government,"Lagos, Nigeria",Nigeria,"UrbanSolutions 2876 (Government) focuses on renewable energy and works on SDG 14. Operating primarily in Lagos, Nigeria.",SDG 14,"Monitoring & Evaluation, Communications",https://www.urbannetwork2876.org,Lead 2876,2917476355,57,25000,11,English,UTC,2023-12-10T06:12:22.380407Z
partner_2877,CommunitySolutions 2877 (Startup),contact2877@communitysoluti.org,Startup,"Toronto, Canada",Canada,"GreenInitiative 2877 (Startup) focuses on renewable energy and works on SDG 3, SDG 6, SDG 12. Operating primarily in Toronto, Canada.","SDG 3, SDG 6, SDG 12","Renewable Energy, Monitoring & Evaluation, Project Management, Communications",https://www.communitysoluti2877.org,Lead 2877,2078356863,44,50000,8,English,America/Toronto,2024-03-22T06:12:22.380407Z
partner_2878,TerraCollective 2878 (NGO),contact2878@terracollective.org,NGO,"London, UK",UK,"CommunityCollective 2878 (NGO) focuses on research and works on SDG 15, SDG 17, SDG 9. Operating primarily in London, UK.","SDG 15, SDG 17, SDG 9","Renewable Energy, GIS, Project Management",https://www.terracollective2878.org,Lead 2878,44873002470,67,5000,9,"English, French",UTC,2024-11-22T06:12:22.380407Z
partner_2879,RuralFoundation 2879 (Private Sector),contact2879@ruralfoundation.org,Private Sector,"New York, USA",USA,"CommunityInitiative 2879 (Private Sector) focuses on research and works on SDG 13, SDG 4, SDG 15. Operating primarily in New York, USA.","SDG 13, SDG 4, SDG 15","Renewable Energy, Project Management, Communications, GIS",https://www.ruralfoundation2879.org,Lead 2879,2500858904,94,25000,0,"English, Spanish",UTC,2025-07-19T06:12:22.380407Z
partner_2880,RuralInitiative 2880 (Foundation),contact2880@ruralinitiative.org,Foundation,"Kolkata, India",India,"CommunityPartners 2880 (Foundation) focuses on project management and works on SDG 2. Operating primarily in Kolkata, India.",SDG 2,"Healthcare, Communications",https://www.ruralinitiative2880.org,Lead 2880,91933051151,77,10000,1,"English, Mandarin",Asia/Kolkata,2024-07-23T06:12:22.380407Z
partner_2881,SolarNetwork 2881 (University),contact2881@solarnetwork.org,University,Singapore,Singapore,"ImpactWorks 2881 (University) focuses on policy advocacy and works on SDG 7, SDG 10, SDG 12, SDG 3. Operating primarily in Singapore.","SDG 7, SDG 10, SDG 12, SDG 3","Community Engagement, Agriculture, Project Management, Communications",https://www.solarnetwork2881.org,Lead 2881,1982468542,46,5000,0,"English, Mandarin",Asia/Singapore,2025-08-14T06:12:22.380407Z
partner_2882,RuralSolutions 2882 (NGO),contact2882@ruralsolutions.org,NGO,"Lagos, Nigeria",Nigeria,"UrbanCollective 2882 (NGO) focuses on education and works on SDG 10. Operating primarily in Lagos, Nigeria.",SDG 10,"Education, Mobile App Development, Policy Advocacy, Communications",https://www.ruralsolutions2882.org,Lead 2882,1907203138,76,50000,7,"English, Portuguese",UTC,2025-03-04T06:12:22.380407Z
partner_2883,CommunityNetwork 2883 (NGO),contact2883@communitynetwor.org,NGO,"Delhi, India",India,"FutureLabs 2883 (NGO) focuses on healthcare and works on SDG 15, SDG 11, SDG 7. Operating primarily in Delhi, India.","SDG 15, SDG 11, SDG 7","Renewable Energy, Community Engagement",https://www.communitynetwor2883.org,Lead 2883,91782321044,52,100000,4,"English, French",Asia/Kolkata,2024-04-14T06:12:22.380407Z
partner_2884,TerraLabs 2884 (University),contact2884@terralabs.org,University,"Kolkata, India",India,"GreenPartners 2884 (University) focuses on gis and works on SDG 16, SDG 7, SDG 17. Operating primarily in Kolkata, India.","SDG 16, SDG 7, SDG 17","Project Management, Communications",https://www.terralabs2884.org,Lead 2884,91752913675,93,10000,10,"English, Spanish",Asia/Kolkata,2023-11-13T06:12:22.380407Z
partner_2885,GreenWorks 2885 (Startup),contact2885@greenworks.org,Startup,"Tokyo, Japan",Japan,"RuralSolutions 2885 (Startup) focuses on gis and works on SDG 12, SDG 14, SDG 11, SDG 17. Operating primarily in Tokyo, Japan.","SDG 12, SDG 14, SDG 11, SDG 17","Mobile App Development, Communications, GIS, Project Management",https://www.greenworks2885.org,Lead 2885,2707323744,43,25000,1,"English, Portuguese",Asia/Tokyo,2024-09-30T06:12:22.380407Z
partner_2886,OceanWorks 2886 (NGO),contact2886@oceanworks.org,NGO,"Tokyo, Japan",Japan,"FutureLabs 2886 (NGO) focuses on communications and works on SDG 13, SDG 5, SDG 2. Operating primarily in Tokyo, Japan.","SDG 13, SDG 5, SDG 2","Fundraising, Water Management, Monitoring & Evaluation, Project Management",https://www.oceanworks2886.org,Lead 2886,2858275603,70,5000,0,English,Asia/Tokyo,2024-02-28T06:12:22.380407Z
partner_2887,ImpactFoundation 2887 (NGO),contact2887@impactfoundatio.org,NGO,"London, UK",UK,"TerraCollective 2887 (NGO) focuses on education and works on SDG 16, SDG 9, SDG 11, SDG 6. Operating primarily in London, UK.","SDG 16, SDG 9, SDG 11, SDG 6","Mobile App Development, Communications",https://www.impactfoundatio2887.org,Lead 2887,44698771538,40,10000,3,"English, Hindi",UTC,2024-08-07T06:12:22.380407Z
partner_2888,UrbanSolutions 2888 (Foundation),contact2888@urbansolutions.org,Foundation,"Toronto, Canada",Canada,"CommunityWorks 2888 (Foundation) focuses on logistics and works on SDG 17, SDG 3, SDG 12. Operating primarily in Toronto, Canada.","SDG 17, SDG 3, SDG 12","Agriculture, Logistics, Project Management",https://www.urbansolutions2888.org,Lead 2888,2329340365,49,100000,5,"English, Hindi",America/Toronto,2022-07-12T06:12:22.380407Z
partner_2889,TerraCollective 2889 (Foundation),contact2889@terracollective.org,Foundation,"Kolkata, India",India,"RuralInitiative 2889 (Foundation) focuses on research and works on SDG 13, SDG 15, SDG 9, SDG 12. Operating primarily in Kolkata, India.","SDG 13, SDG 15, SDG 9, SDG 12","Renewable Energy, Project Management, Data Analysis",https://www.terracollective2889.org,Lead 2889,91765095410,58,25000,4,"English, Swahili",Asia/Kolkata,2023-05-01T06:12:22.380407Z
partner_2890,OceanWorks 2890 (Startup),contact2890@oceanworks.org,Startup,"New York, USA",USA,"SolarFoundation 2890 (Startup) focuses on marine science and works on SDG 13. Operating primarily in New York, USA.",SDG 13,"Marine Science, Education, Project Management",https://www.oceanworks2890.org,Lead 2890,1706665357,75,5000,9,"English, Mandarin",UTC,2025-06-14T06:12:22.380407Z
partner_2891,TerraNetwork 2891 (Private Sector),contact2891@terranetwork(pr.org,Private Sector,"Paris, France",France,"ImpactWorks 2891 (Private Sector) focuses on fundraising and works on SDG 15. Operating primarily in Paris, France.",SDG 15,"Policy Advocacy, Project Management, Community Engagement",https://www.terranetwork(pr2891.org,Lead 2891,1688518940,92,25000,4,"English, Portuguese",Europe/Paris,2024-05-21T06:12:22.380407Z
partner_2892,ImpactCollective 2892 (Startup),contact2892@impactcollectiv.org,Startup,"Bangkok, Thailand",Thailand,"GreenFoundation 2892 (Startup) focuses on policy advocacy and works on SDG 1, SDG 9. Operating primarily in Bangkok, Thailand.","SDG 1, SDG 9","Community Engagement, Communications, Agriculture",https://www.impactcollectiv2892.org,Lead 2892,2736447694,56,25000,4,"English, French",UTC,2025-08-25T06:12:22.380407Z
partner_2893,ImpactWorks 2893 (NGO),contact2893@impactworks.org,NGO,"Paris, France",France,"SolarInitiative 2893 (NGO) focuses on logistics and works on SDG 3, SDG 4, SDG 12. Operating primarily in Paris, France.","SDG 3, SDG 4, SDG 12","Project Management, Project Management, Fundraising",https://www.impactworks2893.org,Lead 2893,1863093397,44,25000,8,English,Europe/Paris,2024-03-18T06:12:22.380407Z
partner_2894,ImpactInitiative 2894 (Government),contact2894@impactinitiativ.org,Government,"Jakarta, Indonesia",Indonesia,"TerraCollective 2894 (Government) focuses on fundraising and works on SDG 16, SDG 15, SDG 1. Operating primarily in Jakarta, Indonesia.","SDG 16, SDG 15, SDG 1","Communications, Data Analysis",https://www.impactinitiativ2894.org,Lead 2894,2535385573,58,5000,10,English,UTC,2025-10-10T06:12:22.380407Z
partner_2895,TerraCollective 2895 (Private Sector),contact2895@terracollective.org,Private Sector,"Dubai, UAE",UAE,"OceanInitiative 2895 (Private Sector) focuses on gis and works on SDG 11, SDG 17. Operating primarily in Dubai, UAE.","SDG 11, SDG 17","Communications, GIS, Water Management, Project Management",https://www.terracollective2895.org,Lead 2895,2147243861,54,10000,2,"English, Portuguese",Asia/Dubai,2024-07-18T06:12:22.380407Z
partner_2896,OceanNetwork 2896 (Government),contact2896@oceannetwork.org,Government,"Sydney, Australia",Australia,"RuralFoundation 2896 (Government) focuses on community engagement and works on SDG 16, SDG 2, SDG 10, SDG 4. Operating primarily in Sydney, Australia.","SDG 16, SDG 2, SDG 10, SDG 4","Project Management, Communications",https://www.oceannetwork2896.org,Lead 2896,2947507907,68,5000,3,"English, Arabic",Australia/Sydney,2022-09-15T06:12:22.380407Z
partner_2897,TerraNetwork 2897 (Private Sector),contact2897@terranetwork(pr.org,Private Sector,"Kolkata, India",India,"BlueLabs 2897 (Private Sector) focuses on communications and works on SDG 2. Operating primarily in Kolkata, India.",SDG 2,"Monitoring & Evaluation, Water Management",https://www.terranetwork(pr2897.org,Lead 2897,91882597078,55,25000,12,"English, Arabic",Asia/Kolkata,2024-01-25T06:12:22.380407Z
partner_2898,TerraLabs 2898 (Private Sector),contact2898@terralabs(priva.org,Private Sector,Singapore,Singapore,"CommunitySolutions 2898 (Private Sector) focuses on healthcare and works on SDG 1, SDG 4, SDG 11. Operating primarily in Singapore.","SDG 1, SDG 4, SDG 11","Healthcare, Mobile App Development, Community Engagement",https://www.terralabs(priva2898.org,Lead 2898,2423426757,69,50000,2,"English, Swahili",Asia/Singapore,2024-05-01T06:12:22.380407Z
partner_2899,RuralFoundation 2899 (Private Sector),contact2899@ruralfoundation.org,Private Sector,"Kolkata, India",India,"SolarSolutions 2899 (Private Sector) focuses on agriculture and works on SDG 2, SDG 16, SDG 13. Operating primarily in Kolkata, India.","SDG 2, SDG 16, SDG 13","Healthcare, GIS, Data Analysis, Research",https://www.ruralfoundation2899.org,Lead 2899,91626611091,53,50000,7,"English, Arabic",Asia/Kolkata,2022-09-19T06:12:22.380407Z
partner_2900,FutureSolutions 2900 (Startup),contact2900@futuresolutions.org,Startup,"Mumbai, India",India,"ImpactPartners 2900 (Startup) focuses on water management and works on SDG 12, SDG 2, SDG 17, SDG 6. Operating primarily in Mumbai, India.","SDG 12, SDG 2, SDG 17, SDG 6","Marine Science, Monitoring & Evaluation",https://www.futuresolutions2900.org,Lead 2900,91816272088,62,100000,4,"English, Spanish",Asia/Kolkata,2025-04-16T06:12:22.380407Z
partner_2901,ImpactSolutions 2901 (Private Sector),contact2901@impactsolutions.org,Private Sector,"Bengaluru, India",India,"BlueSolutions 2901 (Private Sector) focuses on research and works on SDG 9, SDG 17. Operating primarily in Bengaluru, India.","SDG 9, SDG 17","Data Analysis, Renewable Energy",https://www.impactsolutions2901.org,Lead 2901,91930217402,57,10000,4,English,Asia/Kolkata,2024-11-22T06:12:22.380407Z
partner_2902,SolarFoundation 2902 (University),contact2902@solarfoundation.org,University,"Nairobi, Kenya",Kenya,"ImpactLabs 2902 (University) focuses on communications and works on SDG 14, SDG 4. Operating primarily in Nairobi, Kenya.","SDG 14, SDG 4","Project Management, Communications, Monitoring & Evaluation, Water Management",https://www.solarfoundation2902.org,Lead 2902,1734715487,45,10000,9,"English, French",UTC,2022-08-16T06:12:22.380407Z
partner_2903,FutureWorks 2903 (Private Sector),contact2903@futureworks(pri.org,Private Sector,"Sydney, Australia",Australia,"RuralNetwork 2903 (Private Sector) focuses on water management and works on SDG 14, SDG 2. Operating primarily in Sydney, Australia.","SDG 14, SDG 2","Project Management, Water Management, Communications, Communications",https://www.futureworks(pri2903.org,Lead 2903,2762074416,62,100000,10,English,Australia/Sydney,2023-10-19T06:12:22.380407Z
partner_2904,SolarWorks 2904 (Foundation),contact2904@solarworks.org,Foundation,Singapore,Singapore,"CommunitySolutions 2904 (Foundation) focuses on renewable energy and works on SDG 10, SDG 15, SDG 8, SDG 7. Operating primarily in Singapore.","SDG 10, SDG 15, SDG 8, SDG 7","Project Management, Renewable Energy, Communications",https://www.solarworks2904.org,Lead 2904,2166463655,85,5000,4,"English, French",Asia/Singapore,2022-03-03T06:12:22.380407Z
partner_2905,CommunitySolutions 2905 (Government),contact2905@communitysoluti.org,Government,"Tokyo, Japan",Japan,"OceanCollective 2905 (Government) focuses on communications and works on SDG 2, SDG 14, SDG 11. Operating primarily in Tokyo, Japan.","SDG 2, SDG 14, SDG 11","Monitoring & Evaluation, Communications, Communications, Water Management",https://www.communitysoluti2905.org,Lead 2905,2744030070,51,10000,2,"English, Hindi",Asia/Tokyo,2024-07-24T06:12:22.380407Z
partner_2906,BlueFoundation 2906 (NGO),contact2906@bluefoundation.org,NGO,"Lagos, Nigeria",Nigeria,"UrbanLabs 2906 (NGO) focuses on logistics and works on SDG 7, SDG 1. Operating primarily in Lagos, Nigeria.","SDG 7, SDG 1","Logistics, Communications, Project Management",https://www.bluefoundation2906.org,Lead 2906,2660245895,53,5000,10,"English, Hindi",UTC,2025-05-30T06:12:22.380407Z
partner_2907,SolarLabs 2907 (Private Sector),contact2907@solarlabs(priva.org,Private Sector,"Jakarta, Indonesia",Indonesia,"UrbanInitiative 2907 (Private Sector) focuses on mobile app development and works on SDG 12. Operating primarily in Jakarta, Indonesia.",SDG 12,"Communications, Project Management, Healthcare",https://www.solarlabs(priva2907.org,Lead 2907,2545093251,84,5000,3,"English, French",UTC,2022-10-29T06:12:22.380407Z
partner_2908,OceanNetwork 2908 (Private Sector),contact2908@oceannetwork(pr.org,Private Sector,"New York, USA",USA,"ImpactNetwork 2908 (Private Sector) focuses on fundraising and works on SDG 16. Operating primarily in New York, USA.",SDG 16,"Project Management, Policy Advocacy, Data Analysis",https://www.oceannetwork(pr2908.org,Lead 2908,1716925441,42,25000,9,"English, Mandarin",UTC,2025-12-16T06:12:22.380407Z
partner_2909,BlueLabs 2909 (University),contact2909@bluelabs.org,University,"Toronto, Canada",Canada,"OceanCollective 2909 (University) focuses on education and works on SDG 2, SDG 3. Operating primarily in Toronto, Canada.","SDG 2, SDG 3","Mobile App Development, Education, Policy Advocacy, Research",https://www.bluelabs2909.org,Lead 2909,2140980830,81,50000,0,"English, Spanish",America/Toronto,2022-01-02T06:12:22.380407Z
